name,category,price
ОЛИВКИ ЗЕЛЕНЫЕ С АНЧОУСОМ МАНСАНИЛЬЯ БОНДЮЭЛЬ ж/б 314мл,КОНСЕРВАЦИЯ,559
ОЛИВКИ ЗЕЛЕНЫЕ С ГОЛУБЫМ СЫРОМ МАНСАНИЛЬЯ БОНДЮЭЛЬ ж/б 314мл,КОНСЕРВАЦИЯ,559
МАСЛИНЫ БЕЗ КОСТОЧКИ CHINA IBERICA ж/б 212мл,КОНСЕРВАЦИЯ,435
МАСЛИНЫ БЕЗ КОСТОЧКИ MAESTRO ж/б 280мл,КОНСЕРВАЦИЯ,425
ОЛИВКИ ЧЕРНЫЕ БЕЗ КОСТОЧКИ NATURELLA ж/б 280мл,КОНСЕРВАЦИЯ,459
ОЛИВКИ ЗЕЛЕНЫЕ БЕЗ КОСТОЧКИ NATURELLA ж/б 280мл,КОНСЕРВАЦИЯ,459
МАСЛИНЫ С КОСТОЧКОЙ MAESTRO ж/б 280мл,КОНСЕРВАЦИЯ,515
МАСЛИНЫ С КОСТОЧКОЙ CHINA IBERICA ж/б 212мл,КОНСЕРВАЦИЯ,545
ОЛИВКИ ЗЕЛЕНЫЕ С КОСТОЧКОЙ IBERICA ж/б 314мл,КОНСЕРВАЦИЯ,559
МАСЛИНЫ БЕЗ КОСТОЧЕК ОТБОРНЫЕ СКАТЕРТЬ САМОБРАНКА ж/б 300гр,КОНСЕРВАЦИЯ,595
МАСЛИНЫ ОТБОРНЫЕ С КОСТОЧКОЙ СКАТЕРТЬ САМОБРАНКА ж/б 300гр,КОНСЕРВАЦИЯ,595
ОЛИВКИ ЗЕЛЕНЫЕ БЕЗ КОСТОЧКИ IBERICA ж/б 314мл,КОНСЕРВАЦИЯ,615
МАСЛИНЫ БЕЗ КОСТОЧЕК СТОЕВ ж/б 280гр,КОНСЕРВАЦИЯ,625
ТУНЕЦ НАТУРАЛЬНЫЙ HUNGROW ж/б ключ 240гр,КОНСЕРВАЦИЯ,699
ТУНЕЦ НАТУРАЛЬНЫЙ КУБЛЕЙ ж/б ключ 240гр,КОНСЕРВАЦИЯ,595
СКУМБРИЯ АТЛАНТИЧЕСКАЯ В МАСЛЕ КУБЛЕЙ ж/б ключ 240гр,КОНСЕРВАЦИЯ,555
ШПРОТЫ В МАСЛЕ КУБЛЕЙ  ж/б 240гр,КОНСЕРВАЦИЯ,495
САРДИНА В МАСЛЕ КУБЛЕЙ ж/б ключ 240гр,КОНСЕРВАЦИЯ,455
ТЕФТЕЛИ МЯСНЫЕ В ТОМАТНОМ СОУСЕ КУБЛЕЙ ж/б 240гр,КОНСЕРВАЦИЯ,329
ТЕФТЕЛИ МЯСНЫЕ В БУЛЬОНЕ КУБЛЕЙ ж/б 240гр,КОНСЕРВАЦИЯ,329
ТЕФТЕЛИ ИЗ РАЗДЕЛАННОЙ РЫБЫ В ТОМАТНОМ СОУСЕ КУБЛЕЙ ж/б 240гр,КОНСЕРВАЦИЯ,319
ПАШТЕТ ШПРОТНЫЙ ГЛАВПРОДУКТ ж/б 160гр,КОНСЕРВАЦИЯ,180
КИЛЬКА В ТОМАТНОМ СОУСЕ КУБЛЕЙ ж/б 240гр,КОНСЕРВАЦИЯ,315
КИЛЬКА В ТОМАТНОМ СОУСЕ БАЛТИЙСКИЙ НЕВОД ж/б 240гр,КОНСЕРВАЦИЯ,385
КИЛЬКА В ТОМАТНОМ СОУСЕ КУБЛЕЙ ключ ж/б 240гр,КОНСЕРВАЦИЯ,399
КИЛЬКА В ТОМАТНОМ СОУСЕ ГЛАВПРОДУКТ ключ ж/б 240гр,КОНСЕРВАЦИЯ,399
ШПРОТЫ В МАСЛЕ КУБЛЕЙ ж/б 160гр,КОНСЕРВАЦИЯ,420
МЕД ПОДАРОЧНАЯ КОРОБОЧКА №3 SUN-BEE,КОНСЕРВАЦИЯ,5175
МЕД НАТУРАЛЬНЫЙ SUN-BEE бочонок 500гр,КОНСЕРВАЦИЯ,3210
МЕД АЛТАЙСКИЙ НАТУРАЬНЫЙ SUN-BEE бочонок 350гр,КОНСЕРВАЦИЯ,2945
МЕД ПОДАРОЧНЫЙ МЕШОЧЕК №3 SUN-BEE,КОНСЕРВАЦИЯ,3310
МЕД ПОДАРОЧНЫЙ МЕШОЧЕК №2 SUN-BEE,КОНСЕРВАЦИЯ,3105
ВАРЕНЬЕ МАЛИНА ВКУСНЭЛЬ ст/б 900гр,КОНСЕРВАЦИЯ,999
ВАРЕНЬЕ АБРИКОС ВКУСНЭЛЬ  ст/б 900гр,КОНСЕРВАЦИЯ,999
ВАРЕНЬЕ КЛУБНИКА ВКУСНЭЛЬ ст/б 900гр,КОНСЕРВАЦИЯ,999
ВАРЕНЬЕ СМОРОДИНА ВКУСНЭЛЬ ст/б 900гр,КОНСЕРВАЦИЯ,999
МЕД ПЕРГА SUN-BEE ст/б 100гр,КОНСЕРВАЦИЯ,865
ПЕРСИКИ В СИРОПЕ LORADO ж/б 425мл,КОНСЕРВАЦИЯ,555
"КОМПОТ ЯГОДНЫЙ СОЛНЕЧНЫЙ пл/бут 1,8л",КОНСЕРВАЦИЯ,219
"КОМПОТ ЯБЛОКО СОЛНЕЧНЫЙ пл/бут 1,8л",КОНСЕРВАЦИЯ,219
ТОППИНГ МЯГКАЯ КАРАМЕЛЬ МАХЕЕВ дой-пак 300гр,КОНСЕРВАЦИЯ,465
СЛИВКИ СГУЩЕННЫЕ С САХАРОМ КОРОВКА ИЗ КОРЕНОВКИ 19% дой-пак 270гр,МОЛОЧНЫЕ ПРОДУКТЫ,540
"МОЛОКО СГУЩЕННОЕ ЦЕЛЬНОЕ С САХАРОМ РОГАЧЕВ 8,5%  ж/б 380гр",МОЛОЧНЫЕ ПРОДУКТЫ,439
"МОЛОКО СГУЩЕННОЕ ЦЕЛЬНОЕ КОРОВКА ИЗ КОРЕНОВКИ 8,5% дой-пак 270гр",МОЛОЧНЫЕ ПРОДУКТЫ,419
"МОЛОКО КОНЦЕНТРИРОВАННОЕ ГЛУБОКСКОЕ 8,6%  ж/б 300гр",МОЛОЧНЫЕ ПРОДУКТЫ,265
МОЛОКО СГУЩЕННОЕ БУРЕНКА МАСЛО ДЕЛ дой-пак 250гр,МОЛОЧНЫЕ ПРОДУКТЫ,240
"МОЛОКО КОНЦЕНТРИРОВАННОЕ РОГАЧЕВ 7,8%  ж/б 300гр",МОЛОЧНЫЕ ПРОДУКТЫ,275
МОЛОКО СГУЩЕННОЕ МАСЛО ДЕЛ дой-пак 250гр,МОЛОЧНЫЕ ПРОДУКТЫ,280
"МОЛОКО КОНЦЕНТРИРОВАННОЕ РОГАЧЕВ 8,6%  ж/б 300гр",МОЛОЧНЫЕ ПРОДУКТЫ,285
МОЛОКО СГУЩЕННОЕ ПЕТРОПАВЛОВСКОЕ МАСЛО ДЕЛ дой-пак 250гр,МОЛОЧНЫЕ ПРОДУКТЫ,305
МОЛОКО СГУЩЕННОЕ С САХАРОМ ТУ 3 ЖЕЛАНИЯ ж/б 380гр,МОЛОЧНЫЕ ПРОДУКТЫ,305
МОЛОКО СГУЩЕННОЕ АК БУЛАК МАСЛО ДЕЛ 12% ж/б 360гр,МОЛОЧНЫЕ ПРОДУКТЫ,310
"МОЛОКО СГУЩЕННОЕ ЛЮБАВИНКА 8,5% ж/б 380гр",МОЛОЧНЫЕ ПРОДУКТЫ,320
МОЛОКО СГУЩЕННОЕ С САХАРОМ БУРЕНКА МАСЛО ДЕЛ ж/б 380гр,МОЛОЧНЫЕ ПРОДУКТЫ,325
"МОЛОКО КОНЦЕНТРИРОВАННОЕ 3 ЖЕЛАНИЯ 8,6% ж/б 300гр",МОЛОЧНЫЕ ПРОДУКТЫ,335
ЖЕЛЕ ФРУКТОВОЕ БРУСНИКА СНЕГОВИЧОК стак/п 150гр,МОЛОЧНЫЕ ПРОДУКТЫ,409
ЖЕЛЕ ФРУКТОВОЕ ВИШНЯ СНЕГОВИЧОК стак/п 150гр,МОЛОЧНЫЕ ПРОДУКТЫ,409
ЖЕЛЕ ФРУКТОВОЕ ПЕРСИК СНЕГОВИЧОК стак/п 150гр,МОЛОЧНЫЕ ПРОДУКТЫ,409
ЖЕЛЕ ФРУКТОВОЕ КЛЮКВА СНЕГОВИЧОК стак/п 150гр,МОЛОЧНЫЕ ПРОДУКТЫ,409
ЖЕЛЕ ФРУКТОВОЕ КЛУБНИКА СНЕГОВИЧОК стак/п 150гр,МОЛОЧНЫЕ ПРОДУКТЫ,409
ЖЕЛЕ ФРУКТОВОЕ ТРОПИЧЕСКИЙ КОКТЕЙЛЬ СНЕГОВИЧОК стак/п 150гр,МОЛОЧНЫЕ ПРОДУКТЫ,409
ЖЕЛЕ ФРУКТОВОЕ АНАНАС СНЕГОВИЧОК стак/п 150гр,МОЛОЧНЫЕ ПРОДУКТЫ,409
КОКТЕЙЛЬ СПЕЛОЕ МАНГО И БЕЛЬГИЙСКИЙ БЕЛЫЙ ШОКОЛАД ДАНИССИМО SHAKE IT EASY DANONE стак 190гр,МОЛОЧНЫЕ ПРОДУКТЫ,335
КОКТЕЙЛЬ СО ВКУСОМ СОРБЕТА ИЗ СОЧНОЙ СМОРОДИНЫ ДАНИССИМО SHAKE IT EASY DANONE стак 190гр,МОЛОЧНЫЕ ПРОДУКТЫ,335
ЙОГУРТ ФАНТАЗИЯ ДАНИССИМО DANONE с хрустящими шариками пл/б 105гр,МОЛОЧНЫЕ ПРОДУКТЫ,255
ЙОГУРТ ЯГОДНЫЕ ШАРИКИ ДАНИССИМО DANONE густой пл/б 105гр,МОЛОЧНЫЕ ПРОДУКТЫ,255
ЙОГУРТ МАНГО МАРАКУЙЯ ФАНТАЗИЯ ДАНИССИМО DANONE с хрустящими шариками пл/б 105гр,МОЛОЧНЫЕ ПРОДУКТЫ,255
ЙОГУРТ ЯГОДНЫЙ МИКС DANONE ACTIMEL пл/бут 100гр,МОЛОЧНЫЕ ПРОДУКТЫ,179
ЙОГУРТ МАНГО МАТЕ ЖЕНЬШЕНЬ DANONE ACTIMEL TONUS пл/бут 100гр,МОЛОЧНЫЕ ПРОДУКТЫ,179
ЙОГУРТ АНАНАС ЮЗУ ГУАРАНА ACTIMEL DANONE пл/бут 100гр,МОЛОЧНЫЕ ПРОДУКТЫ,179
ЙОГУРТ ACTIMEL DANONE пл/бут 100гр,МОЛОЧНЫЕ ПРОДУКТЫ,170
ЙОГУРТ КЛУБНИКА DANONE ACTIMEL пл/бут 100гр,МОЛОЧНЫЕ ПРОДУКТЫ,170
ЙОГУРТ ГРАНАТ ACTIMEL DANONE пл/бут 100гр,МОЛОЧНЫЕ ПРОДУКТЫ,170
ЙОГУРТ ЧЕРНИКА ЕЖЕВИКА DANONE ACTIMEL пл/бут 100гр,МОЛОЧНЫЕ ПРОДУКТЫ,170
ЙОГУРТ ЗЕМЛЯНИКА ШИПОВНИК ACTIMEL DANONE пл/бут 100гр,МОЛОЧНЫЕ ПРОДУКТЫ,170
ЙОГУРТ ИММУНОВИТАМИНЫ КИВИ КЛУБНИКА ACTIMEL DANONE пл/бут 100гр,МОЛОЧНЫЕ ПРОДУКТЫ,170
ЙОГУРТ ИМУНО-COMPLEX КЛУБНИКА БИО БАЛАНС пл/бут 900мл,МОЛОЧНЫЕ ПРОДУКТЫ,435
ЙОГУРТ ИМУНО-COMPLEX ВАНИЛЬ БИО БАЛАНС пл/бут 900мл,МОЛОЧНЫЕ ПРОДУКТЫ,435
ЙОГУРТ ИМУНО-COMPLEX ГРАНАТ БИО БАЛАНС пл/бут 900мл,МОЛОЧНЫЕ ПРОДУКТЫ,435
ЙОГУРТ ИМУНО-COMPLEX МАЛИНА ШИПОВНИК БИО БАЛАНС пл/бут 900мл,МОЛОЧНЫЕ ПРОДУКТЫ,435
"КЕФИР FOOD MASTER 2,5% ф/пак 1л",МОЛОЧНЫЕ ПРОДУКТЫ,265
"АЙРАН СЕЛО ЛЕСНОЕ 1,5% стак/п 300гр",МОЛОЧНЫЕ ПРОДУКТЫ,150
КУРТ КЛАССИЧЕСКИЙ YOKURT пак 40гр,МОЛОЧНЫЕ ПРОДУКТЫ,155
"КЕФИР FOOD MASTER 2,5% т/пак 500мл",МОЛОЧНЫЕ ПРОДУКТЫ,200
"КЕФИР ОБОГАЩЕННЫЙ ЙОДОМ FOOD MASTER 2,5% т/пак 450гр",МОЛОЧНЫЕ ПРОДУКТЫ,200
"КЕФИР СЕЛО ЛЕСНОЕ 2,5% пл/бут 450мл",МОЛОЧНЫЕ ПРОДУКТЫ,205
КУРТ АК БАСТАУ пак 60гр,МОЛОЧНЫЕ ПРОДУКТЫ,205
СНЕЖОК СЕЛО ЛЕСНОЕ т/пак 500мл,МОЛОЧНЫЕ ПРОДУКТЫ,215
"РЯЖЕНКА FOOD MASTER 2,5% т/пак 500гр",МОЛОЧНЫЕ ПРОДУКТЫ,220
КИСЛОМОЛОЧНЫЙ НАПИТОК ТАН газированный 500мл,МОЛОЧНЫЕ ПРОДУКТЫ,225
МАРГАРИН ПАМПУШКА 3 ЖЕЛАНИЯ 55% фольга 180гр,МОЛОЧНЫЕ ПРОДУКТЫ,125
МАРГАРИН ЮЖНЫЙ СЛИВОЧНЫЙ МАСЛО ДЕЛ 80% фольга 180гр,МОЛОЧНЫЕ ПРОДУКТЫ,129
МАРГАРИН ДОМАШНИЙ 3 ЖЕЛАНИЯ 65% фольга 180гр,МОЛОЧНЫЕ ПРОДУКТЫ,130
МАРГАРИН СЛИВОЧНЫЙ 3 ЖЕЛАНИЯ 82% фольга 180гр,МОЛОЧНЫЕ ПРОДУКТЫ,150
МАРГАРИН ДОМАШНИЙ ЩЕДРОЕ ЛЕТО 60% фольга 200гр,МОЛОЧНЫЕ ПРОДУКТЫ,215
МАРГАРИН ЩЕДРОЕ ЛЕТО 72% фольга 200гр,МОЛОЧНЫЕ ПРОДУКТЫ,245
МАРГАРИН ПАМПУШКА 3 ЖЕЛАНИЯ 55% фольга 450гр,МОЛОЧНЫЕ ПРОДУКТЫ,285
МАРГАРИН ДОМАШНИЙ ЩЕДРОЕ ЛЕТО 60% фольга 500гр,МОЛОЧНЫЕ ПРОДУКТЫ,515
МАРГАРИН ЩЕДРОЕ ЛЕТО 72% фольга 500гр,МОЛОЧНЫЕ ПРОДУКТЫ,590
МАРГАРИН ДОМАШНИЙ ЩЕДРОЕ ЛЕТО 60% фольга 1000гр,МОЛОЧНЫЕ ПРОДУКТЫ,1000
МАРГАРИН ЩЕДРОЕ ЛЕТО 72% фольга 1000гр,МОЛОЧНЫЕ ПРОДУКТЫ,1135
"СПРЕД COPPA ITALIA 82,5% пергамент 1кг",МОЛОЧНЫЕ ПРОДУКТЫ,1055
"МАСЛО СЛИВОЧНОЕ ПРОСТОКВАШИНО 82,5% фольга 180гр",МОЛОЧНЫЕ ПРОДУКТЫ,789
"МАСЛО ДЕРЕВЕНСКОЕ МАСЛО ДЕЛ 72,5% пергамент 180гр",МОЛОЧНЫЕ ПРОДУКТЫ,145
МАСЛО ЖАЙЛАУ СЛИВОЧНОЕ ОБЛЕГЧЕННОЕ МАСЛО ДЕЛ 60% фольга 180гр,МОЛОЧНЫЕ ПРОДУКТЫ,150
"СПРЕД СЛИВОЧНЫЕ БЕРЕГА СЛИВОЧНОЕ 3 ЖЕЛАНИЯ 60,5% фольга 180гр",МОЛОЧНЫЕ ПРОДУКТЫ,160
СПРЕД К ЧАЮ 3 ЖЕЛАНИЯ 60% 230гр,МОЛОЧНЫЕ ПРОДУКТЫ,175
СПРЕД ШОКОЛАДНЫЙ 3 ЖЕЛАНИЯ пл/банка 230гр,МОЛОЧНЫЕ ПРОДУКТЫ,190
СПРЕД КРЕСТЬЯНСКОЕ ОСОБЕННОЕ 3 ЖЕЛАНИЯ фольга 180гр,МОЛОЧНЫЕ ПРОДУКТЫ,215
МАСЛО ОСОБОЕ ПЕТРОПАВЛОВСКОЕ 70% фольга 180гр,МОЛОЧНЫЕ ПРОДУКТЫ,225
"СПРЕД КОКШЕТАУ 72,5% 180гр",МОЛОЧНЫЕ ПРОДУКТЫ,235
"СПРЕД СЛИВОЧНОЕ ПАСТУШЬЕ 72,5% фольга 180гр",МОЛОЧНЫЕ ПРОДУКТЫ,240
МАСЛО ПОКРОВКА МАСЛЕНКОВО 70% пергамент 200гр,МОЛОЧНЫЕ ПРОДУКТЫ,255
"СПРЕД КРЕСТЬЯНСКОЕ СЛИВОЧНОЕ АЛАТАУ 72,5% пергамент 180гр",МОЛОЧНЫЕ ПРОДУКТЫ,265
"СПРЕД КРЕСТЬЯНСКОЕ ОСОБОЕ СОЛЕНОЕ МАСЛЕНКОВО 72,5% эколин 180гр",МОЛОЧНЫЕ ПРОДУКТЫ,265
МОЛОКО ОДАРИ 6% т/пак 1л,МОЛОЧНЫЕ ПРОДУКТЫ,375
МОЛОКО ПРОСТО 6% ф/пак 1л,МОЛОЧНЫЕ ПРОДУКТЫ,319
"МОЛОКО ВКУСНОЕ МОЛКОМ 3,2% ф/пакет 0,95л",МОЛОЧНЫЕ ПРОДУКТЫ,209
КОКТЕЙЛЬ МОЛОЧНЫЙ ВАНИЛЬ ЛАКТЕЛЬ FOOD MASTER 2% т/пак 200гр,МОЛОЧНЫЕ ПРОДУКТЫ,179
КОКТЕЙЛЬ МОЛОЧНЫЙ ПЕРСИК ЛАКТЕЛЬ FOOD MASTER 2% т/пак 200гр,МОЛОЧНЫЕ ПРОДУКТЫ,179
КОКТЕЙЛЬ МОЛОЧНЫЙ КЛУБНИКА ЛАКТЕЛЬ FOOD MASTER 2% т/пак 200гр,МОЛОЧНЫЕ ПРОДУКТЫ,179
"КОКТЕЙЛЬ ВАНИЛЬ МУ-У FOOD MASTER 2,5% т/пак 200мл",МОЛОЧНЫЕ ПРОДУКТЫ,180
"КОКТЕЙЛЬ КЛУБНИКА МУ-У FOOD MASTER 2,5% т/пак 200мл",МОЛОЧНЫЕ ПРОДУКТЫ,180
"КОКТЕЙЛЬ ПЕРСИК МУ-У FOOD MASTER 2,5% т/пак 200мл",МОЛОЧНЫЕ ПРОДУКТЫ,180
КОКТЕЙЛЬ ЗЛАКИ МОЛОКО БАНАН МОЕ т/пак 200мл,МОЛОЧНЫЕ ПРОДУКТЫ,209
МОЛОКО ДЕСЕРТНОЕ ВАНИЛЬ ЧУДО 2% т/пак 200мл,МОЛОЧНЫЕ ПРОДУКТЫ,220
МОЛОКО ДЕСЕРТНОЕ КЛУБНИКА ЧУДО 2% т/пак 200мл,МОЛОЧНЫЕ ПРОДУКТЫ,220
МОЛОКО ДЕСЕРТНОЕ ШОКОЛАД ЧУДО 2% т/пак 200мл,МОЛОЧНЫЕ ПРОДУКТЫ,220
КОКТЕЙЛЬ ГРЕЦКИЙ ОРЕХ АПЕЛЬСИН ЧУДО 2% т/пак 200мл,МОЛОЧНЫЕ ПРОДУКТЫ,220
ТВОРОЖОК КИВИ ДАНИССИМО DANONE пл/б 130гр,МОЛОЧНЫЕ ПРОДУКТЫ,250
ТВОРОЖОК КРЕМ БРЮЛЕ ДАНИССИМО DANONE пл/б 130гр,МОЛОЧНЫЕ ПРОДУКТЫ,250
ТВОРОЖОК КЛУБНИКА КОРОЛЕВСКАЯ ДАНИССИМО DANONE пл/банка 130гр,МОЛОЧНЫЕ ПРОДУКТЫ,250
"ЙОГУРТ ЯБЛОКО ПИТЬЕВОЙ АГУША 2,6% пл/бут 85мл",МОЛОЧНЫЕ ПРОДУКТЫ,215
"ТВОРОГ ГРУША ДЕСКИЙ АГУША 3,9% стак/п 100гр",МОЛОЧНЫЕ ПРОДУКТЫ,226
"ТВОРОГ ЯБЛОКО БАНАН ДЕТСКИЙ АГУША 3,9% стак/п 100гр",МОЛОЧНЫЕ ПРОДУКТЫ,230
"ТВОРОГ ДЕТСКИЙ АГУША 4,5% стак/п 100гр",МОЛОЧНЫЕ ПРОДУКТЫ,230
ТВОРОЖОК СО ВКУСОМ ЯБЛОКО БАНАН РАСТИШКА DANONE пл/б 95гр,МОЛОЧНЫЕ ПРОДУКТЫ,230
ТВОРОЖОК СО ВКУСОМ МУЛЬТИФРУКТ РАСТИШКА DANONE пл/б 95гр,МОЛОЧНЫЕ ПРОДУКТЫ,230
"ЙОГУРТ ПИТЬЕВОЙ КЛУБНИКА БАНАН АГУША 2,7% пл/бут 200мл",МОЛОЧНЫЕ ПРОДУКТЫ,245
"ЙОГУРТ ЯБЛОКО ГРУША ПИТЬЕВОЙ АГУША 2,7% пл/бут 200мл",МОЛОЧНЫЕ ПРОДУКТЫ,245
"КЕФИР БИО ДЕТСКОЕ АГУША 3,2% пл/бут 200мл",МОЛОЧНЫЕ ПРОДУКТЫ,245
"ЙОГУРТ ПИТЬЕВОЙ ПЕРСИК АГУША 2,7% пл/бут 200мл",МОЛОЧНЫЕ ПРОДУКТЫ,245
"МОЛОКО ОТБОРНОЕ МОЕ т/пакет 0,95л",МОЛОЧНЫЕ ПРОДУКТЫ,469
СЛИВКИ ДЛЯ ВЗБИВАНИЯ ЧУДСКОЕ ОЗЕРО 33% т/пак 1л,МОЛОЧНЫЕ ПРОДУКТЫ,2315
СЛИВКИ ДЛЯ ВЗБИВАНИЯ ЧУДСКОЕ ОЗЕРО 33% т/пак 500мл,МОЛОЧНЫЕ ПРОДУКТЫ,1179
СЛИВКИ ОДАРИ 10% т/пак 1л,МОЛОЧНЫЕ ПРОДУКТЫ,509
СЛИВКИ ДЛЯ ВЗБИВАНИЯ ЧУДСКОЕ ОЗЕРО 33% т/пак 200мл,МОЛОЧНЫЕ ПРОДУКТЫ,489
СЛИВКИ ДЛЯ СОУСА PRESIDENT 23% т/пак 200гр,МОЛОЧНЫЕ ПРОДУКТЫ,405
СЛИВКИ ПОРЦИОННЫЕ CAMPINA 10% пак 10*10гр,МОЛОЧНЫЕ ПРОДУКТЫ,275
СЛИВКИ ДОМИК В ДЕРЕВНЕ 10% т/пак 200мл,МОЛОЧНЫЕ ПРОДУКТЫ,320
СЛИВКИ ПРОСТОКВАШИНО 10% т/пак 200мл,МОЛОЧНЫЕ ПРОДУКТЫ,330
СЛИВКИ ДЛЯ ЧАЯ И КОФЕ PRESIDENT 11% т/пак 200гр,МОЛОЧНЫЕ ПРОДУКТЫ,335
СЛИВКИ ДОМИК В ДЕРЕВНЕ 20% т/пак 200мл,МОЛОЧНЫЕ ПРОДУКТЫ,400
СЛИВКИ ПРОСТОКВАШИНО 20% т/пак 200мл,МОЛОЧНЫЕ ПРОДУКТЫ,415
СЛИВКИ ПРОСТОКВАШИНО 10% т/пак 350мл,МОЛОЧНЫЕ ПРОДУКТЫ,475
СЛИВКИ ПРОСТОКВАШИНО 20% т/пак 350мл,МОЛОЧНЫЕ ПРОДУКТЫ,555
СЛИВКИ ДОМИК В ДЕРЕВНЕ 10% т/пак 470мл,МОЛОЧНЫЕ ПРОДУКТЫ,590
СМЕТАННЫЙ ПРОДУКТ ДЕРЕВНЯ СМЕТАНОВО СМЕТАНОВО 15% I.M.L. 600гр,МОЛОЧНЫЕ ПРОДУКТЫ,495
СМЕТАНА ПРОСТОКВАШИНО 25% 315гр,МОЛОЧНЫЕ ПРОДУКТЫ,519
СМЕТАНА ПРОСТОКВАШИНО 20% 315гр,МОЛОЧНЫЕ ПРОДУКТЫ,465
СМЕТАНА ПРОСТОКВАШИНО 15% 315гр,МОЛОЧНЫЕ ПРОДУКТЫ,395
СМЕТАНА ИЗ ТОПЛЕННЫХ СЛИВОК ПРОСТОКВАШИНО 15% 260гр,МОЛОЧНЫЕ ПРОДУКТЫ,365
СМЕТАНА PRESIDENT 15% 400гр,МОЛОЧНЫЕ ПРОДУКТЫ,390
СМЕТАНА PRESIDENT 20% стак/п 200гр,МОЛОЧНЫЕ ПРОДУКТЫ,285
СМЕТАНА ЛУГОВАЯ BEST MILK 15% стак 180гр,МОЛОЧНЫЕ ПРОДУКТЫ,205
СМЕТАНА ЗЕНЧЕНКО И К 15% стак/п 200гр,МОЛОЧНЫЕ ПРОДУКТЫ,219
СМЕТАНА МОЛКОМ 10% стак/п 180гр,МОЛОЧНЫЕ ПРОДУКТЫ,220
СМЕТАНА ЛУГОВАЯ BEST MILK 20% стак 180гр,МОЛОЧНЫЕ ПРОДУКТЫ,230
СМЕТАНА PRESIDENT 10% стак/п 200гр,МОЛОЧНЫЕ ПРОДУКТЫ,245
СМЕТАНА ЗЕНЧЕНКО И К 20% стак/п 200гр,МОЛОЧНЫЕ ПРОДУКТЫ,245
СМЕТАНА РОДИНА 20% стак/п 200гр,МОЛОЧНЫЕ ПРОДУКТЫ,245
НАПИТОК ORIGINAL ОВСЯНЫЙ ALPRO т/пак 1л,МОЛОЧНЫЕ ПРОДУКТЫ,1265
НАПИТОК ОВСЯНЫЙ ШОКОЛАДНЫЙ ОБОГОЩЕННЫЙ КАЛЬЦИЕМ И ВИТАМИНАМИ В2 NEMOLOKO т/пакет 1л,МОЛОЧНЫЕ ПРОДУКТЫ,675
"НАПИТОК ЭКЗОТИК ОВСЯНЫЙ ФРУКТОВЫЙ NEMOLOKO 0,5% т/пакет 1л",МОЛОЧНЫЕ ПРОДУКТЫ,675
НАПИТОК ОВСЯНЫЙ КОФЕЙНЫЙ ОБОГАЩЕННЫЙ ВИТАМИНАМИ И МИНЕРАЛЬНЫМИ ВЕЩЕСТВАМИ NEMOLOKO т/пак 1л,МОЛОЧНЫЕ ПРОДУКТЫ,675
"НАПИТОК ОВСЯНЫЙ NEMOLOKO КЛАСИЧЕСКИЙ ОБОГОЩЕННЫЙ ВИТАМИНАМИ В2 И КАЛЬЦИЕМ  3,2% т/пакет 1л",МОЛОЧНЫЕ ПРОДУКТЫ,645
"НАПИТОК ГРЕЧНЕВЫЙ КЛАССИЧЕМКИЙ ЛАЙТ ОБОГАЩЕННЫЙ МИНЕРАЛАМИ И ВИТАМИНАМИ NEMOLOKO 1,5% т/пакет 1л",МОЛОЧНЫЕ ПРОДУКТЫ,645
НАПИТОК РИСОВЫЙ КЛАССИЧЕСКИЙ ЛАЙТ ОБОГАЩЕННЫЙ ВИТАМИНАМИ И МИНЕРАЛЬНЫМИ ВЕЩЕСТВАМИ NEMOLOKO т/пак 1л,МОЛОЧНЫЕ ПРОДУКТЫ,645
"НАПИТОК ОВСЯНЫЙ КЛАССИЧЕСКИЙ ЛАЙТ ОБОГОЩЕННЫЙ КАЛЬЦИЕМ И ВИТАМИНАМИ В2 NEMOLOKO 1,5% т/пакет 250мл",МОЛОЧНЫЕ ПРОДУКТЫ,245
"НАПИТОК ОВСЯНЫЙ КЛАССИЧЕСКИЙ ОБОГАЩЕННЫЙ КАЛЬЦИЕМ И ВИТАМИНАМИ NEMOLOKO 3,2% т/пакет 250мл",МОЛОЧНЫЕ ПРОДУКТЫ,260
"НАПИТОК ГРЕЧНЕВЫЙ КЛАССИЧЕСКИЙ ЛАЙТ ОБОГАЩЕННЫЙ КАЛЬЦИЕМ И ВИТАМИНАМИ NEMOLOKO 1,5% т/пакет 250мл",МОЛОЧНЫЕ ПРОДУКТЫ,260
НАПИТОК ОВСЯНЫЙ ШОКОЛАДНЫЙ ОБОГОЩЕННЫЙ КАЛЬЦИЕМ И ВИТАМИНАМИ В2 NEMOLOKO т/пакет 250мл,МОЛОЧНЫЕ ПРОДУКТЫ,275
"НАПИТОК ЭКЗОТИК ОВСЯНЫЙ ФРУКТОВЫЙ NEMOLOKO 0,5% т/пакет 250мл",МОЛОЧНЫЕ ПРОДУКТЫ,275
КИСЕЛЬ ОВСЯНЫЙ С БАНАНОМ NEMOLOKO т/пак 250мл,МОЛОЧНЫЕ ПРОДУКТЫ,355
КИСЕЛЬ ОВСЯНЫЙ С ВИШНЕЙ И ЧЕРЕШНЕЙ NEMOLOKO т/пак 250мл,МОЛОЧНЫЕ ПРОДУКТЫ,369
